DATA;FORNECEDOR;DESTINO;ESTADO/MUNICIPIO;TIPO;QUANTIDADE;VALOR;DESTINATARIO;UF;DATA DE ENTREGA
27/08/2020;MAGNAMED;RIO GRANDE DO SUL ;MUNICIPIO;UTI;3;R$ 180.000,00;SMS de Rosario do Sul;RS;01/09/2020
27/08/2020;MAGNAMED;RIO GRANDE DO SUL ;MUNICIPIO;TRANSPORTE;1;R$ 48.290,00;SMS de Cacapava do Sul;RS;02/09/2020
04/09/2020;KTK;RIO GRANDE DO SUL ;MUNICIPIO;TRANSPORTE;2;R$ 40.000,00;SECR. MUN. DE SAUDE DE CACHOEIRINHA;RS;10/09/2020
11/09/2020;VYAIRE;RIO GRANDE DO SUL ;ESTADO;UTI;70;R$ 4.200.000,00;SES RIO GRANDE DO SUL;RS;15/09/2020
11/09/2020;VYAIRE LTV 2200 USA;RIO GRANDE DO SUL ;ESTADO;TRANSPORTE USA;30;R$ 1.893.779,10;SES RIO GRANDE DO SUL;RS;15/09/2020
21/09/2020;LEISTUNG;RIO GRANDE DO SUL ;MUNICIPIO;UTI;1;R$ 60.000,00;SMS DE MONTENEGRO  RS;RS;28/09/2020
24/09/2020;VYAIRE LTV 2200 USA;RIO GRANDE DO SUL ;MUNICIPIO;TRANSPORTE USA;5;R$ 315.629,85;SECR MUN DE SAUDE DE SAO FRANCISCO DE PAULA;RS;30/09/2020
08/10/2020;VYAIRE LTV 2200 USA;RIO GRANDE DO SUL ;ESTADO;TRANSPORTE USA;10;R$ 631.259,70;3o Batalhao de Suprimento;RS;15/10/2020
08/10/2020;KTK;RIO GRANDE DO SUL ;ESTADO;UTI;5;R$ 300.000,00;3o Batalhao de Suprimento;RS;15/10/2020
16/10/2020;MAGNAMED;RIO GRANDE DO SUL ;MUNICIPIO;UTI;1;R$ 60.000,00;SECR MUN DE SAUDE DE MUCUM  RS;RS;21/10/2020
26/10/2020;MAGNAMED;RIO GRANDE DO SUL ;MUNICIPIO;UTI;1;R$ 60.000,00;SECRETARIA MUNICIPAL DE SAUDE DE ITAQUI;RS;30/10/2020
26/10/2020;MAGNAMED;RIO GRANDE DO SUL ;MUNICIPIO;UTI;9;R$ 540.000,00;SMS de Passo Fundo;RS;30/10/2020
26/10/2020;MAGNAMED;RIO GRANDE DO SUL ;MUNICIPIO;UTI;1;R$ 60.000,00;SECR MUN DE SAUDE DE DOIS LAJEADOS RS;RS;29/10/2020
26/10/2020;MAGNAMED;RIO GRANDE DO SUL ;MUNICIPIO;UTI;1;R$ 60.000,00;SECR MUN DE SAUDE DE MUCUM RS;RS;29/10/2020
26/10/2020;VYAIRE LTV 2200 USA;RIO GRANDE DO SUL ;MUNICIPIO;TRANSPORTE USA;1;R$ 63.125,97;SMS DE TUPANCIRETA RS;RS;03/11/2020
26/10/2020;MAGNAMED;RIO GRANDE DO SUL ;MUNICIPIO;UTI;2;R$ 120.000,00;SMS DE PALMEIRA DAS MISSOES;RS;29/10/2020
26/10/2020;MAGNAMED;RIO GRANDE DO SUL ;MUNICIPIO;UTI;3;R$ 180.000,00;SECR MUN DE SAUDE DE ACEGUA RS;RS;03/11/2020
26/10/2020;VYAIRE LTV 2200 USA;RIO GRANDE DO SUL ;MUNICIPIO;TRANSPORTE USA;1;R$ 63.125,97;SMS de Cacequi;RS;30/10/2020
26/10/2020;VYAIRE LTV 2200 USA;RIO GRANDE DO SUL ;MUNICIPIO;TRANSPORTE USA;1;R$ 63.125,97;SMS de Dom Pedrito;RS;03/11/2020
26/10/2020;VYAIRE LTV 2200 USA;RIO GRANDE DO SUL ;MUNICIPIO;TRANSPORTE USA;1;R$ 63.125,97;SMS de Jaguari;RS;03/11/2020
26/10/2020;VYAIRE LTV 2200 USA;RIO GRANDE DO SUL ;MUNICIPIO;TRANSPORTE USA;1;R$ 63.125,97;SMS DE MATA RS;RS;30/10//2020
26/10/2020;MAGNAMED;RIO GRANDE DO SUL ;MUNICIPIO;UTI;1;R$ 60.000,00;SMS de Nova Esperanca do Sul;RS;03/11/2020
26/10/2020;VYAIRE LTV 2200 USA;RIO GRANDE DO SUL ;MUNICIPIO;TRANSPORTE USA;1;R$ 63.125,97;SECR MUN DE SAUDE DE QUARAI RS;RS;03/11/2020
26/10/2020;MAGNAMED;RIO GRANDE DO SUL ;MUNICIPIO;UTI;1;R$ 60.000,00;SECR MUN DE SAUDE DE QUARAI RS;RS;03/11/2020
26/10/2020;VYAIRE LTV 2200 USA;RIO GRANDE DO SUL ;MUNICIPIO;TRANSPORTE USA;1;R$ 63.125,97;SMS de Rosario do Sul;RS;03/11/2020
26/10/2020;VYAIRE LTV 2200 USA;RIO GRANDE DO SUL ;MUNICIPIO;TRANSPORTE USA;2;R$ 126.251,94;SMS de Sao Pedro do Sul;RS;30/10/2020
26/10/2020;VYAIRE LTV 2200 USA;RIO GRANDE DO SUL ;MUNICIPIO;TRANSPORTE USA;1;R$ 63.125,97;SMS de Sao Vicente do Sul;RS;30/10/2020
26/10/2020;MAGNAMED;RIO GRANDE DO SUL ;MUNICIPIO;UTI;2;R$ 120.000,00;SMS de Sao Vicente do Sul;RS;30/10/2020
26/10/2020;VYAIRE LTV 2200 USA;RIO GRANDE DO SUL ;MUNICIPIO;TRANSPORTE USA;1;R$ 63.125,97;SMS de Unistalda;RS;31/10/2020
29/10/2020;MAGNAMED;RIO GRANDE DO SUL ;MUNICIPIO;UTI;1;R$ 60.000,00;SECR MUN DE SAUDE DE SANTO AUGUSTO RS;RS;03/11/2020
20/11/2020;VYAIRE LTV 2200 USA;RIO GRANDE DO SUL ;MUNICIPIO;TRANSPORTE USA;1;R$ 63.125,97;SECR MUN DE SAUDE DE SAO MARTINHO  RS;RS;25/11/2020
20/11/2020;VYAIRE LTV 2200 USA;RIO GRANDE DO SUL ;MUNICIPIO;TRANSPORTE USA;1;R$ 63.125,97;SECR MUN DE SAUDE DE TUCUNDUVA  RS;RS;25/11/2020
20/11/2020;VYAIRE LTV 2200 USA;RIO GRANDE DO SUL ;MUNICIPIO;TRANSPORTE USA;1;R$ 63.125,97;SMS de Horizontina;RS;25/11/2020
20/11/2020;VYAIRE LTV 2200 USA;RIO GRANDE DO SUL ;MUNICIPIO;TRANSPORTE USA;3;R$ 189.377,91;SMS DE TRES DE MAIO  RS;RS;25/11/2020
20/11/2020;VYAIRE LTV 2200 USA;RIO GRANDE DO SUL ;MUNICIPIO;TRANSPORTE USA;4;R$ 252.503,88;SMS DE SANTA ROSA RS;RS;25/11/2020
20/11/2020;VYAIRE LTV 2200 USA;RIO GRANDE DO SUL ;MUNICIPIO;TRANSPORTE USA;3;R$ 189.377,91;SMS de Santa Cruz do Sul;RS;26/11/2021
20/11/2020;MAGNAMED;RIO GRANDE DO SUL ;MUNICIPIO;UTI;3;R$ 180.000,00;SECR MUN DE SAUDE DE SAO MARTINHO  RS;RS;25/11/2020
20/11/2020;MAGNAMED;RIO GRANDE DO SUL ;MUNICIPIO;UTI;3;R$ 180.000,00;SMS de Horizontina;RS;25/11/2020
20/11/2020;MAGNAMED;RIO GRANDE DO SUL ;MUNICIPIO;UTI;8;R$ 480.000,00;SMS DE TRES DE MAIO  RS;RS;25/11/2020
20/11/2020;MAGNAMED;RIO GRANDE DO SUL ;MUNICIPIO;UTI;8;R$ 480.000,00;SMS DE SANTA ROSA RS;RS;25/11/2020
08/12/2020;LEISTUNG;RIO GRANDE DO SUL ;MUNICIPIO;UTI;10;R$ 600.000,00;SMS de Pelotas;RS;09/12/2020
08/12/2020;KTK;RIO GRANDE DO SUL ;MUNICIPIO;TRANSPORTE;1;R$ 20.000,00;SECR MUN DE SAUDE DE RESTINGA SECA  RS;RS;09/12/2020
08/12/2020;LEISTUNG;RIO GRANDE DO SUL ;MUNICIPIO;UTI;1;R$ 60.000,00;SECR MUN DE SAUDE DE RESTINGA SECA  RS;RS;09/12/2020
08/12/2020;LEISTUNG;RIO GRANDE DO SUL ;MUNICIPIO;UTI;30;R$ 1.800.000,00;SMS de Caxias do Sul;RS;09/12/2020
12/12/2020;VYAIRE;RIO GRANDE DO SUL ;MUNICIPIO;UTI;10;R$ 600.000,00;SMS de Novo Hamburgo;RS;16/12/2020
18/12/2020;VYAIRE/INTERMED;RIO GRANDE DO SUL ;MUNICIPIO;UTI;3;R$ 180.000,00;HOSPITAL BOM PASTOR IJUI;RS;23/12/2020
18/12/2020;VYAIRE LTV 2200 USA;RIO GRANDE DO SUL ;MUNICIPIO;TRANSPORTE USA;1;R$ 63.125,97;UNIDADE BASICA DE SAUDE DE MANOEL VIANA;RS;23/12/2020
18/12/2020;VYAIRE;RIO GRANDE DO SUL ;MUNICIPIO;UTI;1;R$ 60.000,00;HOSPITAL DE CARIDADE DE SANTO CRISTO;RS;23/12/2020
18/12/2020;VYAIRE LTV 2200 USA;RIO GRANDE DO SUL ;MUNICIPIO;TRANSPORTE USA;3;R$ 189.377,91;HOSPITAL PANAMBI;RS;23/12/2020
18/12/2020;VYAIRE/INTERMED;RIO GRANDE DO SUL ;MUNICIPIO;UTI;2;R$ 120.000,00;HOSPITAL PANAMBI;RS;23/12/2020
18/12/2020;VYAIRE;RIO GRANDE DO SUL ;MUNICIPIO;UTI;1;R$ 60.000,00;HOSPITAL SANTO ANTONIO;RS;23/12/2020
18/12/2020;VYAIRE LTV 2200 USA;RIO GRANDE DO SUL ;MUNICIPIO;TRANSPORTE USA;1;R$ 63.125,97;Hospital Infantil fundacao Ivan Goulart;RS;23/12/2020
23/12/2020;VYAIRE LTV 2200 USA;RIO GRANDE DO SUL ;MUNICIPIO;TRANSPORTE USA;3;R$ 189.377,91;SANTA CASA DE CARIDADE DE BAGE;RS;30/12/2020
23/12/2020;VYAIRE LTV 2200 USA;RIO GRANDE DO SUL ;MUNICIPIO;TRANSPORTE USA;2;R$ 126.251,94;HOSPITAL DE CARIDADE BOA VISTA;RS;30/12/2020
23/12/2020;VYAIRE LTV 2200 USA;RIO GRANDE DO SUL ;MUNICIPIO;TRANSPORTE USA;1;R$ 63.125,97;HOSPITAL CAMPINA;RS;30/12/2020
23/12/2020;VYAIRE LTV 2200 USA;RIO GRANDE DO SUL ;MUNICIPIO;TRANSPORTE USA;1;R$ 63.125,97;HOSPITAL DE CARIDADE SAO ROQUE;RS;30/12/2020
23/12/2020;VYAIRE LTV 2200 USA;RIO GRANDE DO SUL ;MUNICIPIO;TRANSPORTE USA;1;R$ 63.125,97;HOSPITAL BOM PASTOR;RS;30/12/2020
23/12/2020;VYAIRE LTV 2200 USA;RIO GRANDE DO SUL ;MUNICIPIO;TRANSPORTE USA;1;R$ 63.125,97;HOSPITAL SAO PATRICIO DE ITAQUI;RS;30/12/2020
15/01/2021;VYAIRE;RIO GRANDE DO SUL ;MUNICIPIO;UTI;10;R$ 600.000,00;HOSPITAL UNIVERSITARIO SAO FRANCISCO DE PAULA;RS;15/01/2021
22/01/2021;VYAIRE;RIO GRANDE DO SUL ;MUNICIPIO;UTI;2;R$ 120.000,00;HOSPITAL SAO LUIZ GONZAGA;RS;26/01/2021
22/01/2021;VYAIRE;RIO GRANDE DO SUL ;MUNICIPIO;UTI;3;R$ 180.000,00;HOSPITAL SAO JOSE;RS;26/01/2021
26/02/2021;KTK;RIO GRANDE DO SUL ;ESTADO;TRANSPORTE;7;R$ 140.000,00;HOSPITAL NOSSA SENHORA DA CONCEICAO SA_RS;RS;26/02/2021
26/02/2021;VYAIRE LTV 2200 USA;RIO GRANDE DO SUL ;ESTADO;TRANSPORTE USA;23;R$ 1.451.897,31;HOSPITAL NOSSA SENHORA DA CONCEICAO SA_RS;RS;26/02/2021
26/02/2021;KTK;RIO GRANDE DO SUL ;MUNICIPIO;TRANSPORTE;8;R$ 160.000,00;FUNDACAO HOSPITALAR SANTA TEREZINHA DE ERECHIM;RS;26/02/2021
26/02/2021;KTK;RIO GRANDE DO SUL ;MUNICIPIO;TRANSPORTE;2;R$ 40.000,00;HOSPITAL ESTRELA;RS;26/02/2021
26/02/2021;KTK;RIO GRANDE DO SUL ;MUNICIPIO;TRANSPORTE;5;R$ 100.000,00;HOSPITAL BRUNO BORN;RS;26/02/2021
26/02/2021;KTK;RIO GRANDE DO SUL ;MUNICIPIO;TRANSPORTE;5;R$ 100.000,00;HOSPITAL DE CARIDADE SAO ROQUE;RS;26/02/2021
26/02/2021;KTK;RIO GRANDE DO SUL ;MUNICIPIO;TRANSPORTE;2;R$ 40.000,00;HOSPITAL SAO JOAO BATISTA NOVA BRESCIA;RS;26/02/2021
26/02/2021;KTK;RIO GRANDE DO SUL ;MUNICIPIO;TRANSPORTE;1;R$ 20.000,00;HOSPITAL SAO JOSE;RS;26/02/2021
26/02/2021;KTK;RIO GRANDE DO SUL ;MUNICIPIO;TRANSPORTE;2;R$ 40.000,00;HOSPITAL DE CARIDADE DE SANTIAGO;RS;26/02/2021
26/02/2021;KTK;RIO GRANDE DO SUL ;MUNICIPIO;TRANSPORTE;5;R$ 100.000,00;UCPEL HOSPITAL UNIVERSITARIO SAO FRANCISCO DE PAULA;RS;26/02/2021
04/03/2021;KTK;RIO GRANDE DO SUL ;MUNICIPIO;TRANSPORTE;2;R$ 40.000,00;ASSOCIACAO HOSPITALAR MANOEL FRANCISCO GUERREIRO;RS;07/03/2021
04/03/2021;KTK;RIO GRANDE DO SUL ;MUNICIPIO;TRANSPORTE;2;R$ 40.000,00;HOSPITAL SAPIRANGA;RS;06/03/2021
04/03/2021;KTK;RIO GRANDE DO SUL ;MUNICIPIO;TRANSPORTE;1;R$ 20.000,00;HOSPITAL SANTO ANTONIO de TAPEJARA;RS;06/03/2021
04/03/2021;KTK;RIO GRANDE DO SUL ;MUNICIPIO;TRANSPORTE;2;R$ 40.000,00;HOSPITAL SAO LUIZ de DOM PEDRITO;RS;08/03/2021
04/03/2021;KTK;RIO GRANDE DO SUL ;MUNICIPIO;TRANSPORTE;1;R$ 20.000,00;HOSPITAL PADRE CATELLI;RS;07/03/2021
04/03/2021;KTK;RIO GRANDE DO SUL ;MUNICIPIO;TRANSPORTE;1;R$ 20.000,00;HOSPITAL DOUTOR OSCAR BENEVOLO;RS;07/03/2021
04/03/2021;KTK;RIO GRANDE DO SUL ;MUNICIPIO;TRANSPORTE;9;R$ 180.000,00;FUNDACAO DE SAUDE PUBLICA SAO CAMILO DE ESTEIO;RS;07/03/2021
04/03/2021;KTK;RIO GRANDE DO SUL ;MUNICIPIO;TRANSPORTE;2;R$ 40.000,00;HOSPITAL DE CARIDADE SANTANA BOM RETIRO DO SUL;RS;07/03/2021
04/03/2021;KTK;RIO GRANDE DO SUL ;MUNICIPIO;TRANSPORTE;5;R$ 100.000,00;HOSPITAL CASA DE SAUDE SANTA MARIA;RS;07/03/2021
04/03/2021;KTK;RIO GRANDE DO SUL ;MUNICIPIO;TRANSPORTE;15;R$ 300.000,00;SMS de Canoas;RS;07/03/2021
06/03/2021;LEISTUNG;RIO GRANDE DO SUL ;ESTADO;UTI;25;R$ 1.500.000,00;SMS PORTO ALEGRE;RS;07/03/2021
11/03/2021;KTK;RIO GRANDE DO SUL ;MUNICIPIO;TRANSPORTE;2;R$ 40.000,00;HOSPITAL BENEFICENTE LEONILDA BRUNET ;RS;15/03/2021
11/03/2021;KTK;RIO GRANDE DO SUL ;MUNICIPIO;TRANSPORTE;2;R$ 40.000,00;HOSPITAL BENEFICENTE SAO JOAO ARVOREZINHA;RS;15/03/2021
11/03/2021;KTK;RIO GRANDE DO SUL ;MUNICIPIO;TRANSPORTE;2;R$ 40.000,00;HOSPITAL MUNICIPAL SAO JOSE IBIRAIARAS ;RS;15/03/2021
11/03/2021;KTK;RIO GRANDE DO SUL ;MUNICIPIO;TRANSPORTE;2;R$ 40.000,00;HOSPITAL SANTA TERESINHA ENCANTADO ;RS;15/03/2021
13/03/2021;KTK;RIO GRANDE DO SUL ;MUNICIPIO;TRANSPORTE;2;R$ 40.000,00;SECR. MUN. DE SAÚDE DE SAO JOSE DO OURO ;RS;15/03/2021
13/03/2021;HORTRON ;RIO GRANDE DO SUL ;MUNICIPIO;UTI;1;R$ 60.000,00;SECR. MUN. DE SAÚDE DE SAO JOSE DO OURO ;RS;15/03/2021
13/03/2021;KTK;RIO GRANDE DO SUL ;MUNICIPIO;TRANSPORTE;2;R$ 40.000,00;SMS de Faxinal do Soturno ;RS;16/03/2021
13/03/2021;HORTRON ;RIO GRANDE DO SUL ;MUNICIPIO;UTI;2;R$ 120.000,00;SMS de Faxinal do Soturno ;RS;16/03/2021
13/03/2021;KTK;RIO GRANDE DO SUL ;MUNICIPIO;TRANSPORTE;2;R$ 40.000,00;SMS de Lajeado ;RS;16/03/2021
13/03/2021;HORTRON ;RIO GRANDE DO SUL ;MUNICIPIO;UTI;4;R$ 240.000,00;SMS de Erechim ;RS;15/03/2021
13/03/2021;KTK;RIO GRANDE DO SUL ;MUNICIPIO;TRANSPORTE;5;R$ 100.000,00;SMS de São Jeronimo ;RS;16/03/2021
13/03/2021;KTK;RIO GRANDE DO SUL ;MUNICIPIO;TRANSPORTE;5;R$ 100.000,00;HOSPITAL MONTENEGRO ;RS;16/03/2021
13/03/2021;KTK;RIO GRANDE DO SUL ;MUNICIPIO;TRANSPORTE;6;R$ 120.000,00;HOSPITAL CASA DE SAÚDE ;RS;16/03/2021
13/03/2021;KTK;RIO GRANDE DO SUL ;MUNICIPIO;TRANSPORTE;10;R$ 200.000,00;HOSPITAL UNIVERSITARIO DE SANTA MARIA ;RS;16/03/2021
13/03/2021;KTK;RIO GRANDE DO SUL ;MUNICIPIO;TRANSPORTE;2;R$ 40.000,00;SMS de São Pedro do Sul ;RS;16/03/2021
13/03/2021;KTK;RIO GRANDE DO SUL ;MUNICIPIO;TRANSPORTE;2;R$ 40.000,00;SECR. MUN. DE SAÚDE DE SANTA BARBARA DO SUL ;RS;16/03/2021
13/03/2021;KTK;RIO GRANDE DO SUL ;MUNICIPIO;TRANSPORTE;4;R$ 80.000,00;SECR. MUN. DE SAÚDE DE NOVA PRATA;RS;16/03/2021
13/03/2021;KTK;RIO GRANDE DO SUL ;MUNICIPIO;TRANSPORTE;2;R$ 40.000,00;HOSPITAL MUNICIPAL VILA MARIA ;RS;16/03/2021
13/03/2021;LIFEMED;RIO GRANDE DO SUL ;ESTADO;UTI;40;R$ 2.400.000,00;SES DE PORTO ALEGRE;RS;15/03/2021
13/03/2021;ALLIAGE ;RIO GRANDE DO SUL ;MUNICIPIO;UTI;3;R$ 180.000,00;SMS de Pelotas ;RS;17/03/2021
13/03/2021;HORTRON ;RIO GRANDE DO SUL ;MUNICIPIO;UTI;2;R$ 120.000,00;SMS de Pelotas ;RS;17/03/2021
13/03/2021;LIFEMED;RIO GRANDE DO SUL ;MUNICIPIO;UTI;10;R$ 600.000,00;SMS de Passo Fundo;RS;16/03/2021
19/03/2021;LIFEMED ;RIO GRANDE DO SUL ;MUNICIPIO;UTI;2;R$ 120.000,00;HOSPITAL NOSSA SENHORA DA OLIVEIRA ;RS;23/03/2021
19/03/2021;LIFEMED ;RIO GRANDE DO SUL ;MUNICIPIO;UTI;4;R$ 240.000,00;SANTA CASA DE CARIDADE DE BAGE ;RS;23/03/2021
19/03/2021;LIFEMED ;RIO GRANDE DO SUL ;MUNICIPIO;UTI;3;R$ 180.000,00;HOSPITAL UNIVERSITARIO URCAMP;RS;23/03/2021
19/03/2021;INSPIRAR ;RIO GRANDE DO SUL ;MUNICIPIO;UTI;2;R$ 120.000,00;SECR. MUN. DE SAUDE DE ESTANCIA VELHA;RS;23/03/2021
19/03/2021;INSPIRAR ;RIO GRANDE DO SUL ;MUNICIPIO;UTI;5;R$ 300.000,00;SMS de Alegrete;RS;23/03/2021
24/03/2021;INSPIRAR ;RIO GRANDE DO SUL ;MUNICIPIO;UTI;2;R$ 120.000,00;HOSPITAL DE CARIDADE BRASILINA TERRA;RS;27/03/2021
24/03/2021;INSPIRAR ;RIO GRANDE DO SUL ;MUNICIPIO;UTI;4;R$ 240.000,00;HOSPITAL CRISTO REDENTOR MARAU;RS;27/03/2021
24/03/2021;INSPIRAR ;RIO GRANDE DO SUL ;MUNICIPIO;UTI;4;R$ 240.000,00;HOSPITAL DE CAMPANHA COVID 19;RS;27/03/2021
24/03/2021;INSPIRAR ;RIO GRANDE DO SUL ;MUNICIPIO;UTI;2;R$ 120.000,00;HOSPITAL SAO JOSE SERTAO;RS;26/03/2021
24/03/2021;INSPIRAR ;RIO GRANDE DO SUL ;MUNICIPIO;UTI;2;R$ 120.000,00;HOSPITAL SCHLATTER;RS;26/03/2021
24/03/2021;INSPIRAR ;RIO GRANDE DO SUL ;MUNICIPIO;UTI;4;R$ 240.000,00;SMS de Bento Goncalves;RS;27/03/2021
24/03/2021;INSPIRAR ;RIO GRANDE DO SUL ;MUNICIPIO;UTI;2;R$ 120.000,00;HOSPITAL DE CARIDADE DE IJUI;RS;26/03/2021
24/03/2021;INSPIRAR ;RIO GRANDE DO SUL ;MUNICIPIO;UTI;2;R$ 120.000,00;SECR MUN DE SAUDE DE BOM PRINCIPIO  RS;RS;26/03/2021
24/03/2021;INSPIRAR ;RIO GRANDE DO SUL ;MUNICIPIO;UTI;2;R$ 120.000,00;HOSPITAL NOSSA SENHORA APARECIDA DE CAMA;RS;27/03/2021
29/03/2021;LIFEMED;RIO GRANDE DO SUL ;MUNICIPIO;UTI;2;R$ 120.000,00;SMS de Jaguar;RS;02/04/2021
29/03/2021;LIFEMED;RIO GRANDE DO SUL ;MUNICIPIO;UTI;5;R$ 300.000,00;HOSPITAL DOM JOAO BECKER;RS;01/04/2021
29/03/2021;LIFEMED;RIO GRANDE DO SUL ;MUNICIPIO;UTI;2;R$ 120.000,00;CENTRO MUNICIPAL DE SAUDE SYNVAL GUAZELLI;RS;02/04/2021
29/03/2021;LIFEMED;RIO GRANDE DO SUL ;MUNICIPIO;UTI;2;R$ 120.000,00;HOSPITAL SANTO ANTONIO ESTACAO;RS;01/04/2021
29/03/2021;LIFEMED;RIO GRANDE DO SUL ;MUNICIPIO;UTI;1;R$ 60.000,00;UNIDADE SANITARIA MATO CASTELHANO;RS;01/04/2021
16/04/2021;LIFEMED;RIO GRANDE DO SUL ;MUNICIPIO;UTI;2;R$ 120.000,00;POLICLINICA TIMBAUVA ;RS;20/04/2021
16/04/2021;LIFEMED;RIO GRANDE DO SUL ;MUNICIPIO;UTI;1;R$ 60.000,00;HOSPITAL SAO JOAO SANANDUVA ;RS;19/04/2021
16/04/2021;LIFEMED;RIO GRANDE DO SUL ;MUNICIPIO;UTI;1;R$ 60.000,00;HOSPITAL SANTO ANTONIO TENENTE PORTELA ;RS;20/04/2021
19/04/2021;HORTRON ;RIO GRANDE DO SUL ;MUNICIPIO;UTI;3;R$ 180.000,00;SMS DE SAO BORJA;RS;22/04/2021
19/04/2021;HORTRON ;RIO GRANDE DO SUL ;MUNICIPIO;UTI;2;R$ 120.000,00;SMS de Pantano Grande;RS;22/04/2021
18/04/2020;VYAIRE;SANTA CATARINA;ESTADO;UTI;15;R$ 900.000,00;Hospital e Maternidade Marieta Konder Bornhausen - Itajaí/SC;SC;19/04/2020
18/04/2020;MAGNAMED;SANTA CATARINA;ESTADO;TRANSPORTE;2;R$ 96.580,00;Hospital e Maternidade Marieta Konder Bornhausen - Itajaí/SC;SC;19/04/2020
16/06/2020;MAGNAMED;SANTA CATARINA;ESTADO;TRANSPORTE;10;R$ 482.900,00;Secretaria Estadual de Saúde;SC;22/06/2020
16/06/2020;WEG;SANTA CATARINA;ESTADO;UTI;10;R$ 600.000,00;Secretaria Estadual de Saúde;SC;22/06/2020
26/06/2020;MAGNAMED;SANTA CATARINA;MUNICIPIO;TRANSPORTE;5;R$ 241.450,00;Secretaria Municipal de Saúde (CHAPECÓ);SC;28/06/2020
26/06/2020;VYAIRE;SANTA CATARINA;MUNICIPIO;UTI;5;R$ 300.000,00;Secretaria Municipal de Saúde (CHAPECÓ);SC;28/06/2020
26/06/2020;MAGNAMED;SANTA CATARINA;MUNICIPIO;TRANSPORTE;5;R$ 241.450,00;Secretaria Municipal de Saúde (CRICIÚMA);SC;28/06/2020
26/06/2020;VYAIRE;SANTA CATARINA;MUNICIPIO;UTI;5;R$ 300.000,00;Secretaria Municipal de Saúde (CRICIÚMA);SC;28/06/2020
26/06/2020;MAGNAMED;SANTA CATARINA;MUNICIPIO;TRANSPORTE;4;R$ 193.160,00;Secretaria Municipal de Saúde (ITAJAÍ);SC;28/06/2020
26/06/2020;VYAIRE;SANTA CATARINA;MUNICIPIO;UTI;4;R$ 240.000,00;Secretaria Municipal de Saúde (ITAJAÍ);SC;28/06/2020
26/06/2020;MAGNAMED;SANTA CATARINA;MUNICIPIO;TRANSPORTE;4;R$ 193.160,00;Secretaria Municipal de Saúde  (JARAGUÁ DO SUL);SC;28/06/2020
26/06/2020;VYAIRE;SANTA CATARINA;MUNICIPIO;UTI;4;R$ 240.000,00;Secretaria Municipal de Saúde  (JARAGUÁ DO SUL);SC;28/06/2020
10/07/2020;MAGNAMED;SANTA CATARINA;ESTADO;TRANSPORTE;13;R$ 627.770,00;FLORIANOPOLIS - Secretaria Estadual de Saúde;SC;16/07/2020
10/07/2020;VYAIRE;SANTA CATARINA;ESTADO;UTI;12;R$ 720.000,00;FLORIANOPOLIS - Secretaria Estadual de Saúde;SC;16/07/2020
24/07/2020;MAGNAMED;SANTA CATARINA;MUNICIPIO;TRANSPORTE;1;R$ 48.290,00;BRACO DO NORTE - Secretaria Municipal de Saúde ;SC;03/08/2020
24/07/2020;VYAIRE;SANTA CATARINA;MUNICIPIO;UTI;5;R$ 300.000,00;ITAJAI - Secretaria Municipal de Saúde ;SC;03/08/2020
24/07/2020;MAGNAMED;SANTA CATARINA;MUNICIPIO;TRANSPORTE;5;R$ 241.450,00;ITAJAI - Secretaria Municipal de Saúde ;SC;03/08/2020
24/07/2020;MAGNAMED;SANTA CATARINA;MUNICIPIO;TRANSPORTE;1;R$ 48.290,00;JACINTO MACHADO - Secretaria Municipal de Saúde ;SC;03/08/2020
24/07/2020;VYAIRE;SANTA CATARINA;MUNICIPIO;UTI;5;R$ 300.000,00;JARAGUA DO SUL - Secretaria Municipal de Saúde ;SC;03/08/2020
24/07/2020;MAGNAMED;SANTA CATARINA;MUNICIPIO;TRANSPORTE;5;R$ 241.450,00;JARAGUA DO SUL - Secretaria Municipal de Saúde ;SC;03/08/2020
24/07/2020;MAGNAMED;SANTA CATARINA;MUNICIPIO;TRANSPORTE;2;R$ 96.580,00;ORLEANS - Secretaria Municipal de Saúde ;SC;03/08/2020
24/07/2020;MAGNAMED;SANTA CATARINA;MUNICIPIO;TRANSPORTE;2;R$ 96.580,00;PRAIA GRANDE - Secretaria Municipal de Saúde ;SC;03/08/2020
24/07/2020;MAGNAMED;SANTA CATARINA;MUNICIPIO;TRANSPORTE;1;R$ 48.290,00;SOMBRIO - Secretaria Municipal de Saúde ;SC;03/08/2020
24/07/2020;MAGNAMED;SANTA CATARINA;MUNICIPIO;TRANSPORTE;3;R$ 144.870,00;TUBARAO - Secretaria Municipal de Saúde ;SC;03/08/2020
31/07/2020;KTK;SANTA CATARINA;MUNICIPIO;TRANSPORTE;5;R$ 100.000,00;SMS DE CRICIUMA  SC;SC;07/08/2020
31/07/2020;LEISTUNG;SANTA CATARINA;MUNICIPIO;UTI;5;R$ 300.000,00;SMS DE CRICIUMA  SC;SC;07/08/2020
09/08/2020;VYAIRE;SANTA CATARINA;MUNICIPIO;UTI;5;R$ 300.000,00;SMS de Nova Trento;SC;14/08/2020
20/11/2020;MAGNAMED;SANTA CATARINA;MUNICIPIO;UTI;2;R$ 120.000,00;SMS de Joinville  SC;SC;27/11/2020
